"1624016456206925825 2023-02-10 12:04:30 +0000 <tesla_kobe> @mat2ate7 @Kyop_3 @pluteus871 おめでとう🎊㊗️㊗️🍾
",Text,Positive Emojis,Negative Emojis,Sentiment Score,Sentiment
"1623989828797796355 2023-02-10 10:18:42 +0000 <TruttMD> @C_S_Skeptic @Jason_Hess_ And? When’s the next flight?
",truttmd and when’s the next flight,0,0,0.0,neutral
"1624000711720665088 2023-02-10 11:01:56 +0000 <DrTesleo> @tim_1p Here's another one that just followed me...  https://t.co/KmP184lmdM
",drtesleo heres another one that just followed me,0,0,0.0,neutral
"1623999804878602241 2023-02-10 10:58:20 +0000 <TeslaJLP> @RMabbott @MartinR21again @KiaUK Why don’t you do some research instead of spouting questions on Twitter? 99% of batteries are recyclable and can be used over and over in new packs. Look up Redwood Materials
",teslajlp why don’t you do some research instead of spouting questions on twitter of batteries are recyclable and can be used over and over in new packs look up redwood materials,0,0,0.0,neutral
"1623999365273513984 2023-02-10 10:56:35 +0000 <OsuloTe> Čivas koka kola i burek posle pijanke U gradu kučketine na ručku muslimanke
",osulote čivas koka kola i burek posle pijanke u gradu kučketine na ručku muslimanke,0,0,0.0,neutral
"1622956553543495682 2023-02-07 13:52:50 +0000 <bullishtesla> @stevenmarkryan Bucking the trend and having super high YTD growth will put Tesla in the spot light. Also, as legacy auto and large mega cap tech suffer, lots of investors will be trading for TSLA.
",bullishtesla bucking the trend and having super high ytd growth will put tesla in the spot light also as legacy auto and large mega cap tech suffer lots of investors will be trading for tsla,0,0,0.4588,positive
"1623995483214553089 2023-02-10 10:41:10 +0000 <teslaenelnorte> No puedo estar más de acuerdo.
",teslaenelnorte no puedo estar más de acuerdo,0,0,-0.296,negative
"1623986450575286273 2023-02-10 10:05:16 +0000 <HippyTesla> @BigTallNotSmall @Ranting_Trans Jesus Christ man, we have better conditions in this poor, war-torn part of Europe. In Serbia we even have a day off by law for the family's patron saint's day, not to mention being being ill. No one wants you infectious at work, why would they want you to come? How is that legal?
",hippytesla jesus christ man we have better conditions in this poor wartorn part of europe in serbia we even have a day off by law for the familys patron saints day not to mention being being ill no one wants you infectious at work why would they want you to come how is that legal,0,0,-0.6027,negative
"1624012684445499392 2023-02-10 11:49:31 +0000 <lunaticstone_> rekomen tontonan yg seru di netflix selain anime ama drakor dong
",lunaticstone rekomen tontonan yg seru di netflix selain anime ama drakor dong,0,0,0.0,neutral
"1623988427518578689 2023-02-10 10:13:08 +0000 <2015_tesla> @_catiko_ Жгі давай)
",tesla жгі давай,0,0,0.0,neutral
"1624008178118586370 2023-02-10 11:31:36 +0000 <2015_tesla> @Sherwood_ua @hoban_roma @iPapaJustify @_catiko_ Ви що прийшли нам доказувати про хароших рускіх?
",tesla ви що прийшли нам доказувати про хароших рускіх,0,0,0.0,neutral
"1622987545448484865 2023-02-07 15:55:59 +0000 <KMatraBeXcourtt> @YangDailyCast @Tesla @elonmusk Someone said the bus was too expensive? What??? Whatever. The parents paid for the bus. But stopped offering it. Too expensive ??  For who?? But, it worked out bc she is the only one driving a Tesla that I know of
",kmatrabexcourtt someone said the bus was too expensive what whatever the parents paid for the bus but stopped offering it too expensive for who but it worked out bc she is the only one driving a tesla that i know of,0,0,-0.3291,negative
"1622956258968891394 2023-02-07 13:51:39 +0000 <ArvindJ52618716> @elonmusk  plz invest in AERWINS technology (AWIN) ..I want to see Tesla hyperloop bike
",arvindj plz invest in aerwins technology awin i want to see tesla hyperloop bike,0,0,0.1531,positive
"1622988040661524480 2023-02-07 15:57:57 +0000 <FCarropo> Tecnologia inovadora?! Sinceramente, o que dirá Nikola Tesla que descobriu tal há ~120 anos atrás...
",fcarropo tecnologia inovadora sinceramente o que dirá nikola tesla que descobriu tal há anos atrás,0,0,0.0,neutral
"1623999798402592770 2023-02-10 10:58:19 +0000 <teslawf> @aeris22 moi j'ai tout :D
",teslawf moi jai tout d,0,0,-0.128,negative
"1623998455529046016 2023-02-10 10:52:58 +0000 <EfectoCognitivo> 🧰 ¿Qué predijo Nikola Tesla que se ha hecho realidad?  https://t.co/2FJCdKPSkL
",efectocognitivo 🧰 ¿qué predijo nikola tesla que se ha hecho realidad,0,0,0.34,positive
"1622988881997049858 2023-02-07 16:01:17 +0000 <GuardiaDigital> Nikola Tesla vs. Thomas Edison: ¿Quién es el mejor inventor?  https://t.co/5wbOhW3lVq
",guardiadigital nikola tesla vs thomas edison ¿quién es el mejor inventor,0,0,0.0,neutral
"1624015662757584897 2023-02-10 12:01:21 +0000 <Tesla__K> @footmercato Oui
",teslak oui,0,0,0.0,neutral
"1624010147986112515 2023-02-10 11:39:26 +0000 <Pedyuko> @penguko Hades best house husband in the manga só far
",pedyuko hades best house husband in the manga só far,0,0,0.6369,positive
"1623296336266231810 2023-02-08 12:23:00 +0000 <Manuel7navia> @elonmusk Nikola Tesla had the same idea.  but there is an idea of ​​leaving the traditional energy dependency, if you put price plates in bereda streets and everything that man uses we would generate enough energy
",manuelnavia nikola tesla had the same idea but there is an idea of ​​leaving the traditional energy dependency if you put price plates in bereda streets and everything that man uses we would generate enough energy,0,0,0.6486,positive
"1624012948841586689 2023-02-10 11:50:34 +0000 <tesla_pici> @omerturantv72 Var.
",teslapici var,0,0,0.0,neutral
"1623706776301436932 2023-02-09 15:33:57 +0000 <shillelagh1> Tesla stock rallies again, toward the longest win streak in seven months - MarketWatch  https://t.co/vZ5VCTnpxv
",shillelagh tesla stock rallies again toward the longest win streak in seven months marketwatch,0,0,0.5859,positive
"1623317542751150080 2023-02-08 13:47:16 +0000 <jmcdonaldCBPP> Elon Musk to unveil Tesla's 'Master Plan 3' at first investor day - Reuters  https://t.co/nWTMr7gEBt
",jmcdonaldcbpp elon musk to unveil teslas master plan at first investor day reuters,0,0,0.0,neutral
"1624008688917782528 2023-02-10 11:33:38 +0000 <PollsTesla> What’s the best way to deal with Elon Musk? #ElonMusk
",pollstesla what’s the best way to deal with elon musk elonmusk,0,0,0.6369,positive
"1624016384224010241 2023-02-10 12:04:13 +0000 <MichalTeslaEu> @vareckou nevim (?) , prieidni rizek (?)
",michalteslaeu nevim prieidni rizek,0,0,0.0,neutral
"1624000086815432704 2023-02-10 10:59:27 +0000 <TeslaPittsburgh> @foxmediallc @elonmusk LOL oh there is DEFINITELY a cult. When I bought in back in ye olde days you could see it developing, but it was a quiet thing... then as the stock price rose and the hype grew the cult's outlandish predictions swatted reason aside. Post 3 it lost all reason and isn't quiet.
",teslapittsburgh lol oh there is definitely a cult when i bought in back in ye olde days you could see it developing but it was a quiet thing then as the stock price rose and the hype grew the cults outlandish predictions swatted reason aside post it lost all reason and isnt quiet,0,0,-0.0516,negative
"1623990127252107266 2023-02-10 10:19:53 +0000 <TeslaRoshi> @pakpakchicken I enjoy your videos and perspective. But every time you complain about haters and seem to care so much about what some people think about you, I lose a little respect.  Just be a positive influence and try to help people… like the CGS of old.. that guy was pretty cool
",teslaroshi i enjoy your videos and perspective but every time you complain about haters and seem to care so much about what some people think about you i lose a little respect just be a positive influence and try to help people… like the cgs of old that guy was pretty cool,0,0,0.9581,positive
"1622949083295137793 2023-02-07 13:23:09 +0000 <FinisAfricaeQR> To accept the whole package is only option, if you’re looking the pure love, you would understand that you will never fall in love with the good parts about the partner but the faults, that’s why we call her/ him the significant other, so dose Tesla.
",finisafricaeqr to accept the whole package is only option if you’re looking the pure love you would understand that you will never fall in love with the good parts about the partner but the faults that’s why we call her him the significant other so dose tesla,0,0,0.6124,positive
"1624010126536413184 2023-02-10 11:39:21 +0000 <NurdanBen> @JensEberl @ISAR_GERMANY @aktuelle_stunde @WDRaktuell @tagesschau @tagesthemen @WDR @ISAR_GERMANY was für eine unermüdliche LEISTUNG 🙏🏻♥️
",nurdanben was für eine unermüdliche leistung 🙏🏻♥️,0,0,0.0,neutral
"1624007746097119233 2023-02-10 11:29:53 +0000 <toshiki_tesla> 明日も肉食うし楽しいなぁ〜
",toshikitesla 明日も肉食うし楽しいなぁ〜,0,0,0.0,neutral
"1623692442888470528 2023-02-09 14:36:59 +0000 <Oge_Goregrind> Tesla's U.S. stock rose about 3.3% at the beginning of the session, and it is expected to record the longest winning streak in the past seven months, reaching as high as $207.90, approaching the peak of $237.40 in November 2022.
",ogegoregrind teslas us stock rose about at the beginning of the session and it is expected to record the longest winning streak in the past seven months reaching as high as approaching the peak of in november,0,0,0.6369,positive
"1624000324393660417 2023-02-10 11:00:24 +0000 <TeslaAndDoge> I just had a samosa 2 hours after this salad 😂
",teslaanddoge i just had a samosa hours after this salad 😂,1,0,1.0,positive
"1624013243181039617 2023-02-10 11:51:44 +0000 <TEnthousiaste> @tecnaiche @yann240 Sans parler de la télécommande du téléviseur qui est 😆😆 je veux un produit Apple je l’ai choisi ça s’arrête là :)
",tenthousiaste sans parler de la télécommande du téléviseur qui est 😆😆 je veux un produit apple je l’ai choisi ça s’arrête là,2,0,2.0,positive
"1623985542990909442 2023-02-10 10:01:40 +0000 <CozyTesla> DISCLAIMER: This tweet is a joke, if you are a potential employer, my backends and frontends are very scalable. Don’t think twice to hire me👍🏾
",cozytesla disclaimer this tweet is a joke if you are a potential employer my backends and frontends are very scalable don’t think twice to hire me👍🏾,1,0,1.296,positive
"1623992195937181700 2023-02-10 10:28:06 +0000 <TeslaFanPika> @TyTy_118 Is there an unretweet buttonnn????
",teslafanpika is there an unretweet buttonnn,0,0,0.0,neutral
"1624015582403387393 2023-02-10 12:01:02 +0000 <tesla_kobe> @ikiterudakedee1 でしょ🥴 行っちゃいましょ❣️(今年も？生育が悪いらしいです)関係ないですがアイコンが美すぎて毎度ドキッとします😳
",teslakobe でしょ🥴 行っちゃいましょ❣️今年も？生育が悪いらしいです関係ないですがアイコンが美すぎて毎度ドキッとします😳,0,1,-1.0,negative
"1623995643550224385 2023-02-10 10:41:48 +0000 <TEnthousiaste> @tecnaiche J’utilise pas le logiciel interne de la télé qui est nul à mon sens. Je suis à 100% dans l’univers Apple l’Apple TV m’offre la continuité de mes services et fonctions + une fluidité et télécommande remarquable
",tenthousiaste j’utilise pas le logiciel interne de la télé qui est nul à mon sens je suis à dans l’univers apple l’apple tv m’offre la continuité de mes services et fonctions une fluidité et télécommande remarquable,0,0,0.0,neutral
"1622965913598439424 2023-02-07 14:30:01 +0000 <Pi314159tsla> Anyone captured the Ron Baron interview this morning?  Headline at CNBC website:    Ron Baron, who runs one of the best-performing funds, says Tesla could hit $15,000 a share by 2030  #TSLA
",pitsla anyone captured the ron baron interview this morning headline at cnbc website ron baron who runs one of the bestperforming funds says tesla could hit a share by tsla,0,0,0.296,positive
"1624010363590291456 2023-02-10 11:40:17 +0000 <and_tesla> @TeslAquarius 667CN7は機種も一緒です
",andtesla cnは機種も一緒です,0,0,0.0,neutral
"1623995465300848640 2023-02-10 10:41:05 +0000 <yuu_LOVETesla> みんなからの匿名質問を募集中！  こんな質問に答えてるよ ● 気になる異性と普通に仲のいい異… ● 昨日、彼氏に「大好き」と言った… ● フォローしてないくせに、好きで… ● RTしかしてない人ってTwit… #質問箱 #匿名質問募集中   https://t.co/arjKOqwMOt
",yuulovetesla みんなからの匿名質問を募集中！ こんな質問に答えてるよ ● 気になる異性と普通に仲のいい異… ● 昨日、彼氏に「大好き」と言った… ● フォローしてないくせに、好きで… ● rtしかしてない人ってtwit… 質問箱 匿名質問募集中,0,0,0.0,neutral
"1623989607351087104 2023-02-10 10:17:49 +0000 <2015_tesla> @_catiko_ @Serious_Serg @Zverovski @Bdsm_kitik @iPapaJustify Усьо,перехтів уже  https://t.co/VFgSfS84YL
",tesla усьоперехтів уже,0,0,0.0,neutral
"1623704870673870849 2023-02-09 15:26:22 +0000 <XOOXXXX1> @Sebati422 @MeowzzMr @badimo Not saying im a jb dickrider but cmon man Asimo is sick, Badcc is like a tesla worker or something who has little time for work, and Crit only joined like in may or june so hes new, so they have very little time to work, so have some respect
",xooxxxx not saying im a jb dickrider but cmon man asimo is sick badcc is like a tesla worker or something who has little time for work and crit only joined like in may or june so hes new so they have very little time to work so have some respect,0,0,0.7647,positive
"1623662109279023105 2023-02-09 12:36:27 +0000 <x4e_ch> Electric Parking Brake/Autohold - Easy to understand | Volkswagen  https://t.co/S97quwxERr via @YouTube   Yesterday, @BR_Sprecher I saw a @UberFacts driver with a #BROKEN #DOOR.  Obvious: Car ran without him inside. Would NOT happen with a @Tesla   But @BMW is n the #PAST like #VW
",xech electric parking brakeautohold easy to understand volkswagen via yesterday i saw a driver with a broken door obvious car ran without him inside would not happen with a but is n the past like vw,0,0,0.4854,positive
"1624010628049272832 2023-02-10 11:41:21 +0000 <TeslaFanBristol> @soldierspeaks @OfficialDGISPR just checking if you’re still available as mercenaries for hire? Got a job that I need to get done.
",teslafanbristol just checking if you’re still available as mercenaries for hire got a job that i need to get done,0,0,0.0,neutral
"1624016089226129409 2023-02-10 12:03:03 +0000 <MagazineTesla> @Lelievre_Adrien C'est vrai. Mais blague à part, il faut se prémunir des nouveaux types d'accidents que les pistes cyclables peuvent occasionner. Tous les accidents sont dramatiques et je ne faisais pas de plaisanterie sur le sujet. Vous avez une position sur ce sujet ?
",magazinetesla cest vrai mais blague à part il faut se prémunir des nouveaux types daccidents que les pistes cyclables peuvent occasionner tous les accidents sont dramatiques et je ne faisais pas de plaisanterie sur le sujet vous avez une position sur ce sujet,0,0,-0.3182,negative
